object_id,ra,decl,ddf_bool,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target,true_target,true_submodel,true_z,true_distmod,true_lensdmu,true_vpec,true_rv,true_av,true_peakmjd,libid_cadence,tflux_u,tflux_g,tflux_r,tflux_i,tflux_z,tflux_y
    186207,  52.9102, -27.9532,1, 0.000, 0.000, 0.000,-9.000, 0.007,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    52,     12.4,    124.2,    355.3,   1305.4,   2248.2,   2881.0
    186345,  53.2617, -27.6159,1, 0.395, 0.389, 0.018,41.611, 0.006,90, 90,1,0.395,41.650, 0.008,  -48.6, 0.00, 0.000,59707.191,    42,0.,0.,0.,0.,0.,0.
    186462, 149.5898,   3.5833,1, 0.299, 0.295, 0.042,40.914, 0.024,62, 62,2,0.301,40.963, 0.002,  294.4, 3.10, 0.015,60224.836,    74,0.,0.,0.,0.,0.,0.
    186691, 150.1172,   2.2387,1, 0.000, 0.000, 0.000,-9.000, 0.016,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    26,     16.7,    131.4,    452.5,   2245.7,   4917.0,   8248.5
    186702, 150.8203,   3.1349,1, 0.456, 0.390, 0.019,41.622, 0.016,90, 90,1,0.458,42.031, 0.001,   76.0, 0.00, 0.000,59580.266,     5,0.,0.,0.,0.,0.,0.
    186835, 348.5869, -64.5736,1, 0.191, 0.220, 0.431,40.189, 0.018,90, 90,1,0.192,39.857, 0.001, -633.2, 0.00, 0.000,60144.645,   132,0.,0.,0.,0.,0.,0.
    187001, 149.5898,   3.5833,1, 0.581, 0.586, 0.011,42.676, 0.024,90, 90,1,0.582,42.658, 0.003,  303.8, 0.00, 0.000,59646.594,    74,0.,0.,0.,0.,0.,0.
    187048, 150.8203,   3.7328,1, 0.239, 0.273, 0.012,40.718, 0.016,90, 90,1,0.241,40.411, 0.005, -337.9, 0.00, 0.000,59904.758,    43,0.,0.,0.,0.,0.,0.
    187120,  51.6797, -27.4476,1, 0.000, 0.000, 0.000,-9.000, 0.010,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   102,   7388.7,  82078.0,  95587.5,  73226.7,  48332.5,  20633.9
    187192, 351.3214, -64.1987,1, 0.379, 0.449, 0.461,41.982, 0.023,90, 90,1,0.378,41.539,-0.015,  127.0, 0.00, 0.000,60454.418,    68,0.,0.,0.,0.,0.,0.
    187216, 350.2303, -61.9438,1, 0.223, 0.234, 0.023,40.343, 0.017,62, 62,1,0.222,40.206,-0.001, -285.8, 0.00, 0.000,59865.668,   108,0.,0.,0.,0.,0.,0.
    187511,  52.5586, -27.2796,1, 0.000, 0.000, 0.000,-9.000, 0.008,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    53,    170.4,   2849.5,   4419.4,   4042.8,   2974.0,   1364.8
    187545, 348.5869, -64.5736,1, 0.240, 0.291, 0.033,40.883, 0.018,42, 42,1,0.239,40.391,-0.000, -200.3, 0.00, 0.000,59653.645,   132,0.,0.,0.,0.,0.,0.
    187783, 150.9961,   4.1815,1, 0.183, 0.174, 0.262,39.620, 0.015,90, 90,1,0.181,39.721,-0.003,  368.5, 0.00, 0.000,59635.754,    12,0.,0.,0.,0.,0.,0.
    187817,  33.9258,  -5.9792,1, 0.464, 0.485, 0.015,42.181, 0.022,90, 90,1,0.463,42.062,-0.031,  209.0, 0.00, 0.000,60080.563,    99,0.,0.,0.,0.,0.,0.
    188157, 150.2930,   2.6867,1, 0.000, 0.000, 0.000,-9.000, 0.016,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    59,    160.9,   2575.7,   3879.3,   3484.5,   2537.4,   1156.4
    188377, 152.0508,   3.2844,1, 0.684, 0.688, 0.021,43.099, 0.019,90, 90,1,0.688,43.097, 0.004, -408.9, 0.00, 0.000,59650.148,    94,0.,0.,0.,0.,0.,0.
    188405, 349.2857, -62.8847,1, 0.000, 0.000, 0.000,-9.000, 0.018,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   100,      1.9,     18.1,     50.0,    221.5,    406.4,    535.1
    188513, 151.1719,   2.5374,1, 0.180, 0.156, 0.016,39.366, 0.024,90, 90,1,0.182,39.729,-0.002,   37.2, 0.00, 0.000,60345.039,    29,0.,0.,0.,0.,0.,0.
    188609, 346.2766, -64.0112,1, 0.138, 0.132, 0.022,38.966, 0.019,52, 52,1,0.139,39.085,-0.001, -187.1, 0.00, 0.000,59859.609,   116,0.,0.,0.,0.,0.,0.
    188764,  33.5742,  -5.3794,1, 0.555, 0.567, 0.134,42.589, 0.017,90, 90,1,0.553,42.528, 0.013,  107.1, 0.00, 0.000,59808.531,     6,0.,0.,0.,0.,0.,0.
    188801, 150.8203,   3.7328,1, 0.000, 0.000, 0.000,-9.000, 0.016,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    43,    241.7,   2040.9,   1954.2,   1331.3,    819.6,    334.2
    188831, 349.6154, -63.6360,1, 0.000, 0.000, 0.000,-9.000, 0.018,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    81,    731.9,  12069.7,  18525.9,  16833.1,  12337.0,   5647.8
    189164, 152.0508,   2.9855,1, 0.245, 0.238, 0.042,40.384, 0.019,90, 90,1,0.246,40.463, 0.001, -103.7, 0.00, 0.000,59522.789,   127,0.,0.,0.,0.,0.,0.
    189532, 151.3477,   4.1815,1, 0.000, 0.000, 0.000,-9.000, 0.016,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    25,   1680.9,  10550.2,  13579.3,  14426.5,  14254.0,  14151.0
    190040,  32.8711,  -4.7802,1, 0.000, 0.000, 0.000,-9.000, 0.017,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    31,     49.3,    119.8,    287.6,   1208.8,   2580.9,   4292.0
    190102, 358.6653, -45.7840,1, 0.403, 0.418, 0.019,41.797, 0.009,88, 88,1,0.402,41.698, 0.000,    0.0, 0.00, 0.000,59570.000,   129,     22.1,     23.3,     25.9,     30.9,     43.2,     52.3
    190161,  33.7500,  -4.6305,1, 0.190, 0.190, 0.013,39.838, 0.019,62, 62,1,0.189,39.815, 0.003, -111.5, 0.00, 0.000,59896.273,    28,0.,0.,0.,0.,0.,0.
    190303,  52.2070, -28.6310,1, 0.489, 0.465, 0.237,42.071, 0.009,90, 90,1,0.489,42.202,-0.002,  -31.1, 0.00, 0.000,60272.590,    18,0.,0.,0.,0.,0.,0.
    190577,  51.3281, -27.7844,1, 0.101, 0.094, 0.669,38.173, 0.013,62, 62,2,0.099,38.303, 0.000,  263.2, 3.10, 0.096,60230.172,   123,0.,0.,0.,0.,0.,0.
    190784, 347.8618, -61.9438,1, 0.440, 0.430, 0.066,41.869, 0.017,42, 42,3,0.438,41.918, 0.010,  336.1, 3.10, 0.003,59859.836,    84,0.,0.,0.,0.,0.,0.
    190878,  33.3984,  -4.3311,1, 0.159, 0.147, 0.010,39.217, 0.018,62, 62,2,0.158,39.392, 0.000,  179.1, 3.10, 0.090,60216.082,   120,0.,0.,0.,0.,0.,0.
    191008, 349.1606, -64.7609,1, 0.412, 0.357, 0.043,41.396, 0.020,90, 90,1,0.410,41.752, 0.002,  366.8, 0.00, 0.000,60201.523,    50,0.,0.,0.,0.,0.,0.
    191287,  33.5742,  -6.5796,1, 0.000, 0.000, 0.000,-9.000, 0.021,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,     9,      1.8,     16.1,     42.4,    169.0,    300.1,    394.0
    191334, 351.3000, -62.3204,1, 0.763, 0.770, 0.033,43.402, 0.018,88, 88,1,0.762,43.375, 0.000,    0.0, 0.00, 0.000,59570.000,    32,     96.4,    121.9,    127.3,    130.4,    164.2,    165.4
    191397,  34.8047,  -5.8292,1, 0.350, 0.308, 0.033,41.024, 0.023,90, 90,1,0.349,41.338,-0.003,   63.9, 0.00, 0.000,59839.418,    97,0.,0.,0.,0.,0.,0.
    191667, 351.3830, -64.0112,1, 0.145, 0.158, 0.014,39.384, 0.023,42, 42,1,0.146,39.209, 0.001, -314.8, 0.00, 0.000,59834.723,   112,0.,0.,0.,0.,0.,0.
    191847,  53.9648, -28.6310,1, 0.000, 0.000, 0.000,-9.000, 0.009,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   121,      1.4,     10.9,     37.4,    185.5,    406.1,    681.2
    192104, 348.9084, -63.8237,1, 0.250, 0.275, 1.164,40.740, 0.018,90, 90,1,0.250,40.503,-0.006, -157.8, 0.00, 0.000,59705.047,    95,0.,0.,0.,0.,0.,0.
    192492, 149.4141,   1.9401,1, 0.582, 0.566, 0.010,42.586, 0.018,88, 88,1,0.584,42.665, 0.000,    0.0, 0.00, 0.000,59570.000,    15,    190.9,    223.0,    208.5,    252.2,    260.1,    323.4
    193178,  51.6797, -27.4476,1, 0.125, 0.118, 0.017,38.699, 0.010,90, 90,1,0.124,38.816,-0.007,  178.6, 0.00, 0.000,60616.207,   102,0.,0.,0.,0.,0.,0.
    193431,  34.8047,  -5.8292,1, 0.113, 0.089, 0.016,38.056, 0.023,42, 42,2,0.113,38.597, 0.000, -283.2, 0.00, 0.000,60561.613,    97,0.,0.,0.,0.,0.,0.
    193470, 150.6445,   3.5833,1, 0.284, 0.284, 0.014,40.818, 0.018,62, 62,2,0.286,40.837,-0.006,  -69.3, 3.10, 0.347,60320.539,    55,0.,0.,0.,0.,0.,0.
    193610,  53.6133, -28.6310,1, 0.302, 0.276, 0.877,40.744, 0.006,90, 90,1,0.301,40.963,-0.011,  -50.4, 0.00, 0.000,60297.051,   115,0.,0.,0.,0.,0.,0.
    193639, 351.2590, -64.3862,1, 0.650, 0.653, 0.007,42.963, 0.020,90, 90,1,0.650,42.952,-0.005,   70.9, 0.00, 0.000,59771.609,    54,0.,0.,0.,0.,0.,0.
    193712, 149.2383,   3.8824,1, 0.300, 0.258, 0.021,40.582, 0.033,88, 88,1,0.302,40.967, 0.000,    0.0, 0.00, 0.000,59570.000,    73,    190.2,    192.5,    240.7,    280.8,    458.4,    426.6
    193961,  34.9805,  -6.2793,1, 0.000, 0.000, 0.000,-9.000, 0.023,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    79,     54.2,    402.2,    351.7,    227.6,    135.9,     54.4
    194054, 352.1329, -63.6360,1, 0.545, 0.531, 0.033,42.418, 0.021,90, 90,1,0.545,42.485,-0.017, -132.2, 0.00, 0.000,60242.105,    80,0.,0.,0.,0.,0.,0.
    194350,  52.9102, -27.9532,1, 0.544, 0.558, 0.015,42.550, 0.007,90, 90,1,0.540,42.467,-0.001,  768.3, 0.00, 0.000,60567.445,    52,0.,0.,0.,0.,0.,0.
    194474,   1.7234, -45.9811,1, 0.492, 0.504, 0.008,42.281, 0.010,90, 90,1,0.490,42.212,-0.002,  403.1, 0.00, 0.000,60229.797,   114,0.,0.,0.,0.,0.,0.
    194500,   0.5745, -45.9811,1, 0.187, 0.270, 0.345,40.694, 0.006,42, 42,1,0.186,39.787,-0.001,  103.6, 0.00, 0.000,59868.012,   130,0.,0.,0.,0.,0.,0.
    194509,   1.6667, -44.3998,1, 0.192, 0.209, 0.019,40.065, 0.009,90, 90,1,0.192,39.864, 0.005,   -6.9, 0.00, 0.000,59579.859,    37,0.,0.,0.,0.,0.,0.
    194563, 152.0508,   3.2844,1, 0.371, 0.322, 0.144,41.134, 0.019,90, 90,1,0.374,41.508, 0.001, -160.8, 0.00, 0.000,59910.602,    94,0.,0.,0.,0.,0.,0.
    194669,  33.5742,  -6.5796,1, 0.324, 0.579, 0.239,42.647, 0.021,90, 90,1,0.320,41.121, 0.004,  -41.4, 0.00, 0.000,60007.352,     9,0.,0.,0.,0.,0.,0.
    194786,  51.3281, -27.7844,1, 1.095, 1.089, 0.162,44.328, 0.013,88, 88,1,1.094,44.342, 0.000,    0.0, 0.00, 0.000,59570.000,   123,    165.9,    184.5,    227.8,    225.1,    222.6,    263.0
    194937,  51.8555, -27.9532,1, 0.000, 0.000, 0.000,-9.000, 0.008,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    35,      3.5,     33.4,     95.4,    350.1,    602.9,    772.7
    195026,  34.8047,  -5.8292,1, 0.000, 0.000, 0.000,-9.000, 0.023,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    97,     13.9,    108.9,    374.6,   1858.3,   4071.6,   6833.3
    195047,  53.0859, -27.1119,1, 0.302, 0.298, 0.689,40.940, 0.007,90, 90,1,0.299,40.948,-0.000,  725.0, 0.00, 0.000,60441.992,    30,0.,0.,0.,0.,0.,0.
    195331, 351.3214, -64.1987,1, 0.000, 0.000, 0.000,-9.000, 0.023,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    68,      4.6,     45.2,    129.1,    474.0,    817.1,   1047.1
    195359,  34.1016,  -5.8292,1, 0.425, 0.625, 0.094,42.848, 0.019,90, 90,1,0.423,41.828, 0.006,    1.9, 0.00, 0.000,60103.461,    21,0.,0.,0.,0.,0.,0.
    195555, 359.8148, -44.3998,1, 0.120, 0.120, 0.008,38.741, 0.009,62, 62,2,0.118,38.704, 0.000,  135.7, 3.10, 0.844,60568.426,   118,0.,0.,0.,0.,0.,0.
    195975,   1.6946, -45.1916,1, 0.163, 0.177, 0.016,39.665, 0.011,67, 67,1,0.162,39.452,-0.005, -232.7, 0.00, 0.000,60246.656,   109,0.,0.,0.,0.,0.,0.
    196121, 348.5959, -63.0726,1, 0.618, 0.727, 0.068,43.248, 0.021,90, 90,1,0.616,42.809,-0.008,   30.7, 0.00, 0.000,60090.527,    93,0.,0.,0.,0.,0.,0.
    196122,  51.6797, -27.4476,1, 0.000, 0.000, 0.000,-9.000, 0.010,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   102,   1183.5,   6977.8,   8478.5,   8585.7,   8283.4,   8255.4
    196221,   1.6667, -44.3998,1, 0.336, 0.366, 0.021,41.457, 0.009,90, 90,1,0.334,41.228,-0.002,  112.5, 0.00, 0.000,60096.809,    37,0.,0.,0.,0.,0.,0.
    196240, 347.6175, -62.5086,1, 0.417, 0.396, 0.034,41.662, 0.019,52, 52,1,0.416,41.786, 0.003, -311.0, 0.00, 0.000,59853.031,    57,0.,0.,0.,0.,0.,0.
    196870,  52.9102, -25.9445,1, 0.084, 0.068, 0.954,37.444, 0.010,90, 90,1,0.084,37.920, 0.000,  282.6, 0.00, 0.000,59584.996,    78,0.,0.,0.,0.,0.,0.
    197129,   1.7532, -46.7685,1, 0.299, 0.300, 0.014,40.953, 0.014,62, 62,2,0.297,40.936,-0.001,  431.7, 3.10, 0.147,60073.383,    22,0.,0.,0.,0.,0.,0.
    197141,   1.7234, -45.9811,1, 0.312, 0.296, 0.984,40.923, 0.010,52, 52,1,0.312,41.059,-0.032,   60.7, 0.00, 0.000,60535.777,   114,0.,0.,0.,0.,0.,0.
    197299, 148.7109,   2.8361,1, 0.000, 0.000, 0.000,-9.000, 0.031,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   111,     46.5,    713.4,   1036.6,    909.1,    653.1,    294.8
    197475, 351.9536, -62.1322,1, 0.974, 1.094, 0.236,44.341, 0.019,88, 88,1,0.973,44.029, 0.000,    0.0, 0.00, 0.000,59570.000,   128,    707.4,    804.0,    933.7,    892.2,    980.5,   1193.4
    197559, 151.6992,   3.5833,1, 0.153, 0.272, 0.922,40.708, 0.016,62, 62,2,0.154,39.332, 0.004,  202.2, 3.10, 0.016,59621.699,    64,0.,0.,0.,0.,0.,0.
    197585, 149.5898,   3.5833,1, 0.000, 0.000, 0.000,-9.000, 0.024,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    74,    161.4,   2583.9,   3887.5,   3490.5,   2543.2,   1159.1
    197595,  34.2773,  -5.6792,1, 0.000, 0.000, 0.000,-9.000, 0.020,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    90,     56.5,    442.2,   1521.6,   7552.1,  16544.9,  27764.3
    197650,  53.2617, -27.6159,1, 0.120, 0.101, 0.019,38.343, 0.006,62, 62,2,0.121,38.755, 0.001,  -87.8, 3.10, 0.125,60582.703,    42,0.,0.,0.,0.,0.,0.
    197727,   2.0975, -45.7840,1, 0.243, 0.354, 0.206,41.375, 0.011,52, 52,1,0.241,40.411,-0.004,  195.4, 0.00, 0.000,59711.316,    24,0.,0.,0.,0.,0.,0.
    197776,  52.9102, -27.9532,1, 0.303, 0.340, 0.193,41.272, 0.007,42, 42,1,0.301,40.968, 0.006,  162.1, 0.00, 0.000,60377.172,    52,0.,0.,0.,0.,0.,0.
    197784, 349.2857, -62.8847,1, 0.256, 0.296, 0.984,40.920, 0.018,90, 90,1,0.253,40.531,-0.002,  433.8, 0.00, 0.000,60403.965,   100,0.,0.,0.,0.,0.,0.
    198034, 347.8125, -63.4483,1, 0.000, 0.000, 0.000,-9.000, 0.021,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    92,      4.8,     15.4,     42.7,    194.0,    419.4,    700.6
    198035, 359.0586, -45.1916,1, 0.344, 0.453, 1.196,42.007, 0.011,67, 67,1,0.343,41.293,-0.027,  -92.8, 0.00, 0.000,59797.809,    66,0.,0.,0.,0.,0.,0.
    198049,   0.1899, -45.5867,1, 0.175, 2.519, 0.517,46.567, 0.007,52, 52,1,0.172,39.599,-0.003,  320.8, 0.00, 0.000,60554.488,    38,0.,0.,0.,0.,0.,0.
    198103,  52.9102, -27.2796,1, 0.000, 0.000, 0.000,-9.000, 0.007, 6,  6,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,60191.125,    76,    796.4,   4284.8,   7870.7,   9521.2,  10291.0,  10869.0
    198133,  53.4375, -29.1422,1, 0.000, 0.000, 0.000,-9.000, 0.008,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    71,    191.1,   2403.7,   3057.8,   2474.8,   1688.6,    736.9
    198208, 349.2857, -62.8847,1, 0.000, 0.000, 0.000,-9.000, 0.018,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   100,   1118.4,   7477.0,   7188.7,   6334.2,   5820.7,   5767.0
    198229,  33.3984,  -4.3311,1, 0.608, 0.593, 0.019,42.710, 0.018,52, 52,1,0.606,42.766,-0.010,  206.7, 0.00, 0.000,60263.512,   120,0.,0.,0.,0.,0.,0.
    198434,   1.7089, -45.5867,1, 0.620, 0.642, 0.021,42.919, 0.011,42, 42,3,0.618,42.818, 0.012, -200.6, 3.10, 0.153,60490.512,    11,0.,0.,0.,0.,0.,0.
    198669, 152.0508,   2.9855,1, 0.393, 0.491, 0.750,42.213, 0.019,67, 67,1,0.395,41.652,-0.010,   11.1, 0.00, 0.000,60338.910,   127,0.,0.,0.,0.,0.,0.
    198690, 348.9084, -63.8237,1, 0.000, 0.000, 0.000,-9.000, 0.018,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    95,   2074.5,  13200.3,  16226.8,  16846.8,  16406.5,  16338.6
    198776, 150.8203,   1.6415,1, 0.093, 2.479, 0.792,46.526, 0.020,90, 90,1,0.093,38.147, 0.001,  274.7, 0.00, 0.000,60352.523,    60,0.,0.,0.,0.,0.,0.
    198788, 346.5625, -63.4483,1, 0.334, 0.311, 0.035,41.048, 0.021,90, 90,1,0.332,41.210, 0.001,  -84.1, 0.00, 0.000,59861.879,    58,0.,0.,0.,0.,0.,0.
    198932, 149.4141,   1.9401,1, 0.349, 0.370, 0.041,41.486, 0.018,62, 62,2,0.352,41.352, 0.009, -122.1, 3.10, 0.311,59637.777,    15,0.,0.,0.,0.,0.,0.
    198983, 150.6445,   3.5833,1, 0.124, 0.122, 0.013,38.780, 0.018,90, 90,1,0.125,38.836,-0.004,  312.4, 0.00, 0.000,59754.371,    55,0.,0.,0.,0.,0.,0.
    199089,   1.6946, -45.1916,1, 0.242, 0.310, 1.071,41.041, 0.011,90, 90,1,0.242,40.423,-0.006,  188.6, 0.00, 0.000,60148.172,   109,0.,0.,0.,0.,0.,0.
    199112,  53.6133, -28.6310,1, 0.000, 0.000, 0.000,-9.000, 0.006,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,   115,      4.7,     15.3,     42.6,    194.1,    419.5,    700.4
    199356, 351.7347, -62.8847,1, 0.103, 0.083, 0.018,37.875, 0.019,62, 62,1,0.103,38.380, 0.001,  379.8, 0.00, 0.000,60387.625,    86,0.,0.,0.,0.,0.,0.
    199387, 352.7113, -63.8237,1, 0.322, 0.443, 1.147,41.946, 0.024,90, 90,1,0.320,41.119, 0.008,  243.6, 0.00, 0.000,60072.586,     1,0.,0.,0.,0.,0.,0.
    199479,  52.5586, -27.2796,1, 0.323, 1.989, 1.084,45.943, 0.008,67, 67,1,0.321,41.123, 0.001,   38.0, 0.00, 0.000,60499.293,    53,0.,0.,0.,0.,0.,0.
    199547,   0.5895, -47.1613,1, 0.406, 0.452, 0.690,42.000, 0.009,90, 90,1,0.405,41.720, 0.000,  196.4, 0.00, 0.000,60413.531,    10,0.,0.,0.,0.,0.,0.
    199801, 351.9536, -62.1322,1, 0.388, 0.422, 0.037,41.823, 0.019,42, 42,1,0.388,41.607,-0.008, -178.3, 0.00, 0.000,60351.660,   128,0.,0.,0.,0.,0.,0.
    199909, 150.2930,   2.6867,1, 0.331, 0.304, 0.013,40.986, 0.016,90, 90,1,0.331,41.205, 0.010,  402.6, 0.00, 0.000,60390.191,    59,0.,0.,0.,0.,0.,0.
    200034,  53.9648, -28.6310,1, 0.171, 0.171, 0.025,39.583, 0.009,42, 42,2,0.172,39.590,-0.010,  116.9, 0.00, 0.000,60581.227,   121,0.,0.,0.,0.,0.,0.
    200061,  33.7500,  -4.6305,1, 0.273, 0.555, 0.133,42.534, 0.019,42, 42,1,0.271,40.709,-0.008,  228.3, 0.00, 0.000,59878.578,    28,0.,0.,0.,0.,0.,0.
    200148, 349.9662, -62.6967,1, 0.000, 0.000, 0.000,-9.000, 0.021,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    39,      8.9,     44.7,    121.7,    922.9,   2432.2,   4564.2
    200161,   1.6667, -44.3998,1, 0.000, 0.000, 0.000,-9.000, 0.009,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    37,     54.7,    581.2,    658.3,    496.9,    325.3,    138.2
    200418,  52.5586, -27.2796,1, 0.257, 0.262, 0.025,40.615, 0.008,67, 67,1,0.257,40.566, 0.006, -324.9, 0.00, 0.000,60547.266,    53,0.,0.,0.,0.,0.,0.
    200434, 149.4141,   3.4338,1, 0.301, 0.250, 1.166,40.501, 0.027,67, 67,1,0.300,40.959,-0.002,  372.6, 0.00, 0.000,59659.832,   107,0.,0.,0.,0.,0.,0.
    200471, 149.4141,   2.2387,1, 0.464, 0.591, 0.035,42.700, 0.017,90, 90,1,0.464,42.069,-0.011,  474.7, 0.00, 0.000,59909.195,     0,0.,0.,0.,0.,0.,0.
    200479,   2.0711, -45.1916,1, 0.000, 0.000, 0.000,-9.000, 0.011,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    70,     21.8,    171.1,    588.7,   2921.7,   6394.3,  10723.3
    200949, 347.8467, -64.7609,1, 0.000, 0.000, 0.000,-9.000, 0.019,16, 16,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    20,    193.6,   2430.5,   3088.2,   2496.4,   1704.3,    744.1
    201296, 350.2303, -61.9438,1, 0.265, 0.260, 0.023,40.603, 0.017,67, 67,1,0.265,40.642,-0.002, -276.2, 0.00, 0.000,59873.250,   108,0.,0.,0.,0.,0.,0.
    201454,  52.9102, -27.2796,1, 0.222, 0.222, 0.007,40.209, 0.007,90, 90,1,0.221,40.195,-0.006,   63.9, 0.00, 0.000,60016.730,    76,0.,0.,0.,0.,0.,0.
    201575, 359.8148, -44.3998,1, 0.672, 0.725, 0.050,43.241, 0.009,90, 90,1,0.670,43.033, 0.020,  154.0, 0.00, 0.000,60084.402,   118,0.,0.,0.,0.,0.,0.
    201776,  35.8594,  -4.6305,1, 0.120, 0.133, 0.018,38.987, 0.022,42, 42,2,0.120,38.744, 0.000, -357.8, 0.00, 0.000,60560.586,     8,0.,0.,0.,0.,0.,0.
    201803, 346.1301, -63.0726,1, 0.397, 0.435, 0.355,41.903, 0.020,90, 90,1,0.396,41.659,-0.006,   43.1, 0.00, 0.000,60203.797,    14,0.,0.,0.,0.,0.,0.
    201890, 347.8467, -64.7609,1, 0.000, 0.000, 0.000,-9.000, 0.019, 6,  6,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59768.367,    20,    307.5,   1142.3,   1803.7,   2049.2,   2123.3,   2169.8
    201908,  51.6797, -27.4476,1, 0.290, 0.299, 0.008,40.947, 0.010,62, 62,2,0.289,40.865,-0.020,   41.5, 3.10, 0.434,59820.137,   102,0.,0.,0.,0.,0.,0.
    202003, 348.9084, -63.8237,1, 0.725, 0.518, 0.059,42.355, 0.018,90, 90,1,0.725,43.240,-0.018,  131.2, 0.00, 0.000,60148.215,    95,0.,0.,0.,0.,0.,0.
    202260,  52.9102, -27.9532,1, 0.475, 0.464, 0.012,42.064, 0.007,90, 90,1,0.477,42.137,-0.026, -171.6, 0.00, 0.000,60533.535,    52,0.,0.,0.,0.,0.,0.
    202271, 349.9662, -62.6967,1, 0.472, 0.392, 1.735,41.634, 0.021,90, 90,1,0.471,42.106,-0.011,  199.9, 0.00, 0.000,60534.133,    39,0.,0.,0.,0.,0.,0.
    202369, 151.1719,   2.2387,1, 0.239, 0.247, 0.580,40.468, 0.024,90, 90,1,0.239,40.394,-0.001,  163.5, 0.00, 0.000,60190.914,    49,0.,0.,0.,0.,0.,0.
    202601, 148.8867,   2.6867,1, 0.000, 0.000, 0.000,-9.000, 0.028,65, 65,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    33,     69.5,    540.0,   1852.3,   9177.7,  20101.0,  33730.3
    202654,  32.8711,  -4.7802,1, 0.000, 0.000, 0.000,-9.000, 0.017,92, 92,1,0.000, 0.000, 0.000,    0.0, 0.00, 0.000,59570.000,    31,   2335.8,  14677.1,  17032.7,  17045.7,  16406.0,  16267.2
    202790, 359.4467, -44.2015,1, 0.296, 0.513, 0.115,42.327, 0.010,90, 90,1,0.295,40.916,-0.002, -262.9, 0.00, 0.000,60371.496,    13,0.,0.,0.,0.,0.,0.
    202856,  33.5742,  -5.0797,1, 0.233, 2.496, 1.045,46.544, 0.016,42, 42,1,0.232,40.323,-0.012, -186.7, 0.00, 0.000,60332.387,    67,0.,0.,0.,0.,0.,0.
    203203,  52.9102, -27.2796,1, 0.067, 0.099, 0.036,38.280, 0.007,90, 90,1,0.066,37.360, 0.000,  277.2, 0.00, 0.000,59563.523,    76,0.,0.,0.,0.,0.,0.
    203204,  34.8047,  -5.8292,1, 0.390, 0.372, 0.036,41.496, 0.023,90, 90,1,0.387,41.602, 0.005,  363.4, 0.00, 0.000,60048.477,    97,0.,0.,0.,0.,0.,0.
    203294, 149.2383,   3.8824,1, 0.076, 0.058, 0.016,37.066, 0.033,62, 62,2,0.078,37.742, 0.000,  -59.5, 3.10, 0.297,59987.156,    73,0.,0.,0.,0.,0.,0.
